x,y,z
7.23165416717529,11.3622303009033,-0.0236307978630066
7.21984195709229,11.3764162063599,-0.0309751555323601
7.21164560317993,11.3904666900635,-0.0417921543121338
7.21567821502686,11.3878803253174,-0.0481487847864628
7.2187385559082,11.387059211731,-0.0435986742377281
7.21965074539185,11.3853883743286,-0.0407379530370235
7.21886777877808,11.381064414978,-0.0404505170881748
7.220618724823,11.3801670074463,-0.0412957444787025
7.22188568115234,11.3790493011475,-0.0414497330784798
7.21808242797852,11.3769845962524,-0.0461737215518951
7.21454477310181,11.374852180481,-0.049035519361496
7.2119631767273,11.3745269775391,-0.0491908118128777
7.20980358123779,11.374415397644,-0.049785427749157
7.2066068649292,11.3735198974609,-0.0525768287479878
7.20131921768189,11.3720550537109,-0.0630611181259155
7.19958877563477,11.3716440200806,-0.0765761360526085
