time,header,pose
2022/10/11 14:17:36.794884813,"{'stamp': {'secs': 1665490656, 'nsecs': 761473360}, 'frame_id': 'map'}","{'position': {'x': -1.870531678199768, 'y': 3.728227376937866, 'z': 7.707681179046631}, 'orientation': {'x': -0.05030715470781275, 'y': -0.031310275385450115, 'z': 0.0005730706992027026, 'w': -0.9982427543307643}}"
2022/10/11 14:17:36.799627572,"{'stamp': {'secs': 1665490656, 'nsecs': 797341988}, 'frame_id': 'map'}","{'position': {'x': -1.893680214881897, 'y': 3.7754862308502197, 'z': 7.662787437438965}, 'orientation': {'x': -0.0508131335510866, 'y': -0.03132099583149557, 'z': 0.0006646979478653872, 'w': -0.9982167075783845}}"
2022/10/11 14:17:36.832017630,"{'stamp': {'secs': 1665490656, 'nsecs': 829261816}, 'frame_id': 'map'}","{'position': {'x': -1.9108823537826538, 'y': 3.81260347366333, 'z': 7.626492977142334}, 'orientation': {'x': -0.050940094346780596, 'y': -0.0313170880283852, 'z': 0.0006913347561242603, 'w': -0.998210385551108}}"
2022/10/11 14:17:36.862855355,"{'stamp': {'secs': 1665490656, 'nsecs': 861068731}, 'frame_id': 'map'}","{'position': {'x': -1.9268981218338013, 'y': 3.849184513092041, 'z': 7.5900068283081055}, 'orientation': {'x': -0.05103990664513299, 'y': -0.03127215092679398, 'z': 0.0007649653004727622, 'w': -0.9982066344815904}}"
2022/10/11 14:17:36.898620603,"{'stamp': {'secs': 1665490656, 'nsecs': 896931225}, 'frame_id': 'map'}","{'position': {'x': -1.9422106742858887, 'y': 3.884127616882324, 'z': 7.553767681121826}, 'orientation': {'x': -0.050932753551150116, 'y': -0.031195090682647877, 'z': 0.0008440749351277235, 'w': -0.9982144316485649}}"
2022/10/11 14:17:36.930715762,"{'stamp': {'secs': 1665490656, 'nsecs': 928709031}, 'frame_id': 'map'}","{'position': {'x': -1.9568449258804321, 'y': 3.917465925216675, 'z': 7.517768383026123}, 'orientation': {'x': -0.05087683719552181, 'y': -0.03109126521406383, 'z': 0.0008661598837474396, 'w': -0.9982205007947504}}"
2022/10/11 14:17:36.962552397,"{'stamp': {'secs': 1665490656, 'nsecs': 960481393}, 'frame_id': 'map'}","{'position': {'x': -1.9708166122436523, 'y': 3.9492175579071045, 'z': 7.481990814208984}, 'orientation': {'x': -0.050808729863961725, 'y': -0.030808168125338695, 'z': 0.0009406333650662217, 'w': -0.9982326812339701}}"
2022/10/11 14:17:36.998474636,"{'stamp': {'secs': 1665490656, 'nsecs': 996368769}, 'frame_id': 'map'}","{'position': {'x': -1.9873653650283813, 'y': 3.9867260456085205, 'z': 7.437437057495117}, 'orientation': {'x': -0.05075296299793673, 'y': -0.03041290049202435, 'z': 0.0010030949945593595, 'w': -0.998247601218343}}"
2022/10/11 14:17:37.110808335,"{'stamp': {'secs': 1665490657, 'nsecs': 28380499}, 'frame_id': 'map'}","{'position': {'x': -1.9998884201049805, 'y': 4.01500940322876, 'z': 7.401900291442871}, 'orientation': {'x': -0.0507066962949839, 'y': -0.03019088669913715, 'z': 0.0010059188334096117, 'w': -0.9982566627907729}}"
2022/10/11 14:17:37.113169572,"{'stamp': {'secs': 1665490657, 'nsecs': 60923739}, 'frame_id': 'map'}","{'position': {'x': -2.011786460876465, 'y': 4.041795253753662, 'z': 7.3665289878845215}, 'orientation': {'x': -0.0505074925082197, 'y': -0.02971376000784704, 'z': 0.0010313333830616594, 'w': -0.9982810658160607}}"
2022/10/11 14:17:37.115937310,"{'stamp': {'secs': 1665490657, 'nsecs': 96338207}, 'frame_id': 'map'}","{'position': {'x': -2.0230753421783447, 'y': 4.067117214202881, 'z': 7.3313117027282715}, 'orientation': {'x': -0.05023201412090742, 'y': -0.029206076192842018, 'z': 0.001079591524606625, 'w': -0.9983098521135936}}"
2022/10/11 14:17:37.134853548,"{'stamp': {'secs': 1665490657, 'nsecs': 130282040}, 'frame_id': 'map'}","{'position': {'x': -2.033752679824829, 'y': 4.091012954711914, 'z': 7.296230792999268}, 'orientation': {'x': -0.050039567659339625, 'y': -0.028926888882860775, 'z': 0.0010725530009053057, 'w': -0.9983276802305137}}"
2022/10/11 14:17:37.164112840,"{'stamp': {'secs': 1665490657, 'nsecs': 162171375}, 'frame_id': 'map'}","{'position': {'x': -2.043858528137207, 'y': 4.113500595092773, 'z': 7.261050701141357}, 'orientation': {'x': -0.04956227896610055, 'y': -0.028370599873355072, 'z': 0.0011000748929829145, 'w': -0.9983674247086595}}"
2022/10/11 14:17:37.201312728,"{'stamp': {'secs': 1665490657, 'nsecs': 197829420}, 'frame_id': 'map'}","{'position': {'x': -2.055706024169922, 'y': 4.1396660804748535, 'z': 7.217284202575684}, 'orientation': {'x': -0.04888905747666841, 'y': -0.02784040766561171, 'z': 0.0011243514777252144, 'w': -0.998415556409659}}"
2022/10/11 14:17:37.232335128,"{'stamp': {'secs': 1665490657, 'nsecs': 230072112}, 'frame_id': 'map'}","{'position': {'x': -2.063884973526001, 'y': 4.159564018249512, 'z': 7.18245267868042}, 'orientation': {'x': -0.0484813354496191, 'y': -0.027595796576477594, 'z': 0.001122792044330299, 'w': -0.9984421510710693}}"
2022/10/11 14:17:37.266709888,"{'stamp': {'secs': 1665490657, 'nsecs': 261932336}, 'frame_id': 'map'}","{'position': {'x': -2.0708837509155273, 'y': 4.178586483001709, 'z': 7.147948265075684}, 'orientation': {'x': -0.047547673436714476, 'y': -0.027091255335864664, 'z': 0.0010881051880057818, 'w': -0.998500945924742}}"
2022/10/11 14:17:37.299540682,"{'stamp': {'secs': 1665490657, 'nsecs': 297545319}, 'frame_id': 'map'}","{'position': {'x': -2.0774085521698, 'y': 4.196300029754639, 'z': 7.113468170166016}, 'orientation': {'x': -0.04646001013207358, 'y': -0.026585446397073866, 'z': 0.0010855763770951637, 'w': -0.9985657677777517}}"
2022/10/11 14:17:37.333988375,"{'stamp': {'secs': 1665490657, 'nsecs': 329390037}, 'frame_id': 'map'}","{'position': {'x': -2.083475112915039, 'y': 4.212746620178223, 'z': 7.0790839195251465}, 'orientation': {'x': -0.045792762958417874, 'y': -0.026263733575489646, 'z': 0.0010688019313878068, 'w': -0.9986051329342609}}"
2022/10/11 14:17:37.431983635,"{'stamp': {'secs': 1665490657, 'nsecs': 362441758}, 'frame_id': 'map'}","{'position': {'x': -2.0890886783599854, 'y': 4.2279558181762695, 'z': 7.044796943664551}, 'orientation': {'x': -0.04482309436599478, 'y': -0.025688367190132188, 'z': 0.0010328506696080637, 'w': -0.9986640963753277}}"
2022/10/11 14:17:37.434721310,"{'stamp': {'secs': 1665490657, 'nsecs': 398078538}, 'frame_id': 'map'}","{'position': {'x': -2.0955121517181396, 'y': 4.245297908782959, 'z': 7.00205135345459}, 'orientation': {'x': -0.04370113538046716, 'y': -0.02492397021356985, 'z': 0.0009910831427337714, 'w': -0.998733259353734}}"
2022/10/11 14:17:37.437503349,"{'stamp': {'secs': 1665490657, 'nsecs': 432876509}, 'frame_id': 'map'}","{'position': {'x': -2.1001927852630615, 'y': 4.257874488830566, 'z': 6.967811584472656}, 'orientation': {'x': -0.043016513168512835, 'y': -0.02444387480363775, 'z': 0.00097759615121029, 'w': -0.9987748161463658}}"
2022/10/11 14:17:37.468137036,"{'stamp': {'secs': 1665490657, 'nsecs': 464365583}, 'frame_id': 'map'}","{'position': {'x': -2.1044766902923584, 'y': 4.269346714019775, 'z': 6.933553695678711}, 'orientation': {'x': -0.04198980540207533, 'y': -0.023659395512304476, 'z': 0.0009659214741727359, 'w': -0.9988374042164044}}"
2022/10/11 14:17:37.502973434,"{'stamp': {'secs': 1665490657, 'nsecs': 501108844}, 'frame_id': 'map'}","{'position': {'x': -2.108379602432251, 'y': 4.279740810394287, 'z': 6.899388313293457}, 'orientation': {'x': -0.040835242536501996, 'y': -0.022748931388238053, 'z': 0.0009718220329642521, 'w': -0.9989064407542654}}"
2022/10/11 14:17:37.538671087,"{'stamp': {'secs': 1665490657, 'nsecs': 533121947}, 'frame_id': 'map'}","{'position': {'x': -2.1119329929351807, 'y': 4.289088726043701, 'z': 6.865259647369385}, 'orientation': {'x': -0.04011852418231761, 'y': -0.022230425711333344, 'z': 0.0009652471245966118, 'w': -0.9989471546099269}}"
2022/10/11 14:17:37.567372891,"{'stamp': {'secs': 1665490657, 'nsecs': 564885150}, 'frame_id': 'map'}","{'position': {'x': -2.1151633262634277, 'y': 4.297436714172363, 'z': 6.831207275390625}, 'orientation': {'x': -0.03899246970849484, 'y': -0.021453318167222436, 'z': 0.0009539096223471475, 'w': -0.9990087311556013}}"
2022/10/11 14:17:37.604477742,"{'stamp': {'secs': 1665490657, 'nsecs': 600355809}, 'frame_id': 'map'}","{'position': {'x': -2.1187474727630615, 'y': 4.3065314292907715, 'z': 6.788846492767334}, 'orientation': {'x': -0.0376719404560197, 'y': -0.02069332619487399, 'z': 0.0009255447932993697, 'w': -0.999075449616794}}"
2022/10/11 14:17:37.634284168,"{'stamp': {'secs': 1665490657, 'nsecs': 632099278}, 'frame_id': 'map'}","{'position': {'x': -2.1198298931121826, 'y': 4.3133463859558105, 'z': 6.755218029022217}, 'orientation': {'x': -0.03687293433138484, 'y': -0.02029325447937392, 'z': 0.0009091496692285583, 'w': -0.9991135082209994}}"
2022/10/11 14:17:37.669068277,"{'stamp': {'secs': 1665490657, 'nsecs': 666176503}, 'frame_id': 'map'}","{'position': {'x': -2.1192774772644043, 'y': 4.319811820983887, 'z': 6.721635818481445}, 'orientation': {'x': -0.03567494243114357, 'y': -0.019786975339804426, 'z': 0.0008515349273141003, 'w': -0.9991672454528507}}"
2022/10/11 14:17:37.706482539,"{'stamp': {'secs': 1665490657, 'nsecs': 702076122}, 'frame_id': 'map'}","{'position': {'x': -2.1185550689697266, 'y': 4.325371742248535, 'z': 6.6881103515625}, 'orientation': {'x': -0.03435215173682802, 'y': -0.019158719927921862, 'z': 0.0007205846689908301, 'w': -0.9992259560128264}}"
2022/10/11 14:17:37.734950541,"{'stamp': {'secs': 1665490657, 'nsecs': 733488305}, 'frame_id': 'map'}","{'position': {'x': -2.117663860321045, 'y': 4.330071449279785, 'z': 6.654667377471924}, 'orientation': {'x': -0.03366323252195911, 'y': -0.018806611984571692, 'z': 0.0006749817789020162, 'w': -0.9992560488626632}}"
2022/10/11 14:17:37.767309083,"{'stamp': {'secs': 1665490657, 'nsecs': 764873114}, 'frame_id': 'map'}","{'position': {'x': -2.116328001022339, 'y': 4.334793567657471, 'z': 6.612926959991455}, 'orientation': {'x': -0.032330791516423575, 'y': -0.017975012516603245, 'z': 0.0005595837076792221, 'w': -0.9993154759190636}}"
2022/10/11 14:17:37.804110073,"{'stamp': {'secs': 1665490657, 'nsecs': 800669427}, 'frame_id': 'map'}","{'position': {'x': -2.1150875091552734, 'y': 4.337691783905029, 'z': 6.579553127288818}, 'orientation': {'x': -0.031076800942490497, 'y': -0.016944807220283842, 'z': 0.0004969534907920392, 'w': -0.9993733013952204}}"
2022/10/11 14:17:37.833690595,"{'stamp': {'secs': 1665490657, 'nsecs': 832385936}, 'frame_id': 'map'}","{'position': {'x': -2.1137232780456543, 'y': 4.339846134185791, 'z': 6.546212196350098}, 'orientation': {'x': -0.030445898840230357, 'y': -0.01638018762275216, 'z': 0.00046407894895356025, 'w': -0.9994021298396019}}"
2022/10/11 14:17:37.865372288,"{'stamp': {'secs': 1665490657, 'nsecs': 864309227}, 'frame_id': 'map'}","{'position': {'x': -2.11224627494812, 'y': 4.341293811798096, 'z': 6.512851238250732}, 'orientation': {'x': -0.02924673538930938, 'y': -0.015236528937141999, 'z': 0.0004070542629183151, 'w': -0.9994560356588473}}"
2022/10/11 14:17:37.901015727,"{'stamp': {'secs': 1665490657, 'nsecs': 899892069}, 'frame_id': 'map'}","{'position': {'x': -2.11067533493042, 'y': 4.342067718505859, 'z': 6.4794769287109375}, 'orientation': {'x': -0.02792611920895919, 'y': -0.013973711891168436, 'z': 0.0004057055637659559, 'w': -0.999512259554761}}"
2022/10/11 14:17:37.933118808,"{'stamp': {'secs': 1665490657, 'nsecs': 931843140}, 'frame_id': 'map'}","{'position': {'x': -2.1090164184570312, 'y': 4.3422040939331055, 'z': 6.446166038513184}, 'orientation': {'x': -0.02744383150436001, 'y': -0.013538157139033745, 'z': 0.0003907012856960704, 'w': -0.9995316471050759}}"
2022/10/11 14:17:37.965873429,"{'stamp': {'secs': 1665490657, 'nsecs': 963386975}, 'frame_id': 'map'}","{'position': {'x': -2.107280969619751, 'y': 4.341738224029541, 'z': 6.412968158721924}, 'orientation': {'x': -0.02619329960618286, 'y': -0.01254485667694169, 'z': 0.0003893104396952, 'w': -0.9995781350789834}}"
2022/10/11 14:17:38.50577567,"{'stamp': {'secs': 1665490657, 'nsecs': 999659412}, 'frame_id': 'map'}","{'position': {'x': -2.105048656463623, 'y': 4.340327262878418, 'z': 6.371427536010742}, 'orientation': {'x': -0.02491642000078583, 'y': -0.01166825359438672, 'z': 0.0003708501200474494, 'w': -0.9996213777455556}}"
2022/10/11 14:17:38.52164999,"{'stamp': {'secs': 1665490658, 'nsecs': 31559973}, 'frame_id': 'map'}","{'position': {'x': -2.1027636528015137, 'y': 4.338662624359131, 'z': 6.33856725692749}, 'orientation': {'x': -0.0241247256958231, 'y': -0.011190055451182117, 'z': 0.00036022911422262034, 'w': -0.999646328679874}}"
2022/10/11 14:17:38.65237360,"{'stamp': {'secs': 1665490658, 'nsecs': 63466481}, 'frame_id': 'map'}","{'position': {'x': -2.1000120639801025, 'y': 4.336558818817139, 'z': 6.306232929229736}, 'orientation': {'x': -0.02295739101806195, 'y': -0.01058818133228934, 'z': 0.00032655378226242805, 'w': -0.9996803411866224}}"
2022/10/11 14:17:38.101185960,"{'stamp': {'secs': 1665490658, 'nsecs': 99235580}, 'frame_id': 'map'}","{'position': {'x': -2.097269058227539, 'y': 4.333953380584717, 'z': 6.273766040802002}, 'orientation': {'x': -0.02164631122073185, 'y': -0.010091374696922673, 'z': 0.0002994955055185538, 'w': -0.9997147330150072}}"
2022/10/11 14:17:38.136299127,"{'stamp': {'secs': 1665490658, 'nsecs': 131195606}, 'frame_id': 'map'}","{'position': {'x': -2.0945281982421875, 'y': 4.330873012542725, 'z': 6.241271495819092}, 'orientation': {'x': -0.020970209916166316, 'y': -0.009858547603214396, 'z': 0.00028069801108265786, 'w': -0.9997315074607145}}"
2022/10/11 14:17:38.165338909,"{'stamp': {'secs': 1665490658, 'nsecs': 162850293}, 'frame_id': 'map'}","{'position': {'x': -2.0918006896972656, 'y': 4.32735538482666, 'z': 6.208845615386963}, 'orientation': {'x': -0.019654674077422954, 'y': -0.009390539448454062, 'z': 0.00024129070772499427, 'w': -0.9997627382754611}}"
2022/10/11 14:17:38.200748580,"{'stamp': {'secs': 1665490658, 'nsecs': 198671647}, 'frame_id': 'map'}","{'position': {'x': -2.0883893966674805, 'y': 4.322380542755127, 'z': 6.168307781219482}, 'orientation': {'x': -0.01837885999703984, 'y': -0.008878608021372553, 'z': 0.00020057685206342714, 'w': -0.9997916510135396}}"
2022/10/11 14:17:38.235399671,"{'stamp': {'secs': 1665490658, 'nsecs': 230885346}, 'frame_id': 'map'}","{'position': {'x': -2.0856640338897705, 'y': 4.317970275878906, 'z': 6.135856628417969}, 'orientation': {'x': -0.0175979058944578, 'y': -0.008564555389505181, 'z': 0.00019379120945317522, 'w': -0.9998084676060954}}"
2022/10/11 14:17:38.265361599,"{'stamp': {'secs': 1665490658, 'nsecs': 262455918}, 'frame_id': 'map'}","{'position': {'x': -2.0829598903656006, 'y': 4.313215255737305, 'z': 6.103363037109375}, 'orientation': {'x': -0.016454161598061606, 'y': -0.008069503775252285, 'z': 0.00013533353056860382, 'w': -0.9998321119881101}}"
2022/10/11 14:17:38.310094781,"{'stamp': {'secs': 1665490658, 'nsecs': 298627670}, 'frame_id': 'map'}","{'position': {'x': -2.0802712440490723, 'y': 4.308140277862549, 'z': 6.070699214935303}, 'orientation': {'x': -0.015269465382164253, 'y': -0.007461957941784508, 'z': 0.00011257423237270812, 'w': -0.9998556299295791}}"
2022/10/11 14:17:38.333670795,"{'stamp': {'secs': 1665490658, 'nsecs': 331937564}, 'frame_id': 'map'}","{'position': {'x': -2.077601909637451, 'y': 4.3027544021606445, 'z': 6.037890911102295}, 'orientation': {'x': -0.014655062124734853, 'y': -0.007179972805461102, 'z': 0.00010932892503734372, 'w': -0.9998668831381317}}"
2022/10/11 14:17:38.366010842,"{'stamp': {'secs': 1665490658, 'nsecs': 363918997}, 'frame_id': 'map'}","{'position': {'x': -2.074958562850952, 'y': 4.2971014976501465, 'z': 6.005111217498779}, 'orientation': {'x': -0.013473534825009912, 'y': -0.006673517505235723, 'z': 7.822455083633621e-05, 'w': -0.9998870293317197}}"
2022/10/11 14:17:38.401813716,"{'stamp': {'secs': 1665490658, 'nsecs': 399518582}, 'frame_id': 'map'}","{'position': {'x': -2.0717203617095947, 'y': 4.28972053527832, 'z': 5.964190483093262}, 'orientation': {'x': -0.012347578803591091, 'y': -0.006175530428838491, 'z': 4.4254190936509794e-05, 'w': -0.9999047310080944}}"
2022/10/11 14:17:38.434295957,"{'stamp': {'secs': 1665490658, 'nsecs': 431547026}, 'frame_id': 'map'}","{'position': {'x': -2.0677194595336914, 'y': 4.282951831817627, 'z': 5.932115077972412}, 'orientation': {'x': -0.011759932868065539, 'y': -0.00593849951626351, 'z': 2.2675004498928423e-05, 'w': -0.9999132446714936}}"
2022/10/11 14:17:38.466069289,"{'stamp': {'secs': 1665490658, 'nsecs': 463185359}, 'frame_id': 'map'}","{'position': {'x': -2.0624351501464844, 'y': 4.2754106521606445, 'z': 5.900584697723389}, 'orientation': {'x': -0.01075693533809344, 'y': -0.005584068227889177, 'z': -3.755284202311449e-05, 'w': -0.9999266052224716}}"
2022/10/11 14:17:38.501446462,"{'stamp': {'secs': 1665490658, 'nsecs': 499573134}, 'frame_id': 'map'}","{'position': {'x': -2.057326078414917, 'y': 4.267765045166016, 'z': 5.868942737579346}, 'orientation': {'x': -0.009801948666203571, 'y': -0.005284494684846571, 'z': -6.802501349650913e-05, 'w': -0.9999380270184179}}"
2022/10/11 14:17:38.536087058,"{'stamp': {'secs': 1665490658, 'nsecs': 531634827}, 'frame_id': 'map'}","{'position': {'x': -2.052412748336792, 'y': 4.260033130645752, 'z': 5.837026119232178}, 'orientation': {'x': -0.009276232914753218, 'y': -0.005073416352786679, 'z': -9.689560472647716e-05, 'w': -0.999944138311452}}"
2022/10/11 14:17:38.565086126,"{'stamp': {'secs': 1665490658, 'nsecs': 563690148}, 'frame_id': 'map'}","{'position': {'x': -2.0476651191711426, 'y': 4.252228260040283, 'z': 5.805036544799805}, 'orientation': {'x': -0.008181441359721792, 'y': -0.004553313211541739, 'z': -0.00011029830255293611, 'w': -0.9999561923101261}}"
2022/10/11 14:17:38.605249339,"{'stamp': {'secs': 1665490658, 'nsecs': 599166820}, 'frame_id': 'map'}","{'position': {'x': -2.041980028152466, 'y': 4.242372512817383, 'z': 5.764893531799316}, 'orientation': {'x': -0.0070698722308966165, 'y': -0.0039023169407095175, 'z': -0.00012985444026192308, 'w': -0.99996740337183}}"
2022/10/11 14:17:38.635433800,"{'stamp': {'secs': 1665490658, 'nsecs': 631632423}, 'frame_id': 'map'}","{'position': {'x': -2.037635564804077, 'y': 4.234432220458984, 'z': 5.7326788902282715}, 'orientation': {'x': -0.006508604460274438, 'y': -0.0035661966470157728, 'z': -0.00013541782426540494, 'w': -0.9999724609936513}}"
2022/10/11 14:17:38.664199457,"{'stamp': {'secs': 1665490658, 'nsecs': 663027306}, 'frame_id': 'map'}","{'position': {'x': -2.033454656600952, 'y': 4.2264604568481445, 'z': 5.700355052947998}, 'orientation': {'x': -0.005362277516954061, 'y': -0.0028522176733484644, 'z': -0.00012083501468068709, 'w': -0.9999815647129298}}"
2022/10/11 14:17:38.701469900,"{'stamp': {'secs': 1665490658, 'nsecs': 699044326}, 'frame_id': 'map'}","{'position': {'x': -2.0294318199157715, 'y': 4.2184739112854, 'z': 5.667974948883057}, 'orientation': {'x': -0.004274505305515159, 'y': -0.0021531307782304875, 'z': -0.00012408032201599597, 'w': -0.9999885189429341}}"
2022/10/11 14:17:38.743071011,"{'stamp': {'secs': 1665490658, 'nsecs': 734633820}, 'frame_id': 'map'}","{'position': {'x': -2.025587558746338, 'y': 4.2104811668396, 'z': 5.63550329208374}, 'orientation': {'x': -0.0037252747406821426, 'y': -0.001816287731939232, 'z': -0.00011695750461765419, 'w': -0.9999914270754813}}"
2022/10/11 14:17:38.769218731,"{'stamp': {'secs': 1665490658, 'nsecs': 767028487}, 'frame_id': 'map'}","{'position': {'x': -2.021930694580078, 'y': 4.202500820159912, 'z': 5.6029510498046875}, 'orientation': {'x': -0.0026407349126426095, 'y': -0.0012422776189959686, 'z': -0.00012601907704745682, 'w': -0.9999957682008779}}"
2022/10/11 14:17:38.805430598,"{'stamp': {'secs': 1665490658, 'nsecs': 803003007}, 'frame_id': 'map'}","{'position': {'x': -2.017615556716919, 'y': 4.19257926940918, 'z': 5.562142848968506}, 'orientation': {'x': -0.0016574351897668475, 'y': -0.0007264513127400579, 'z': -0.00011999207771040692, 'w': -0.999998423452334}}"
2022/10/11 14:17:38.837584728,"{'stamp': {'secs': 1665490658, 'nsecs': 834280361}, 'frame_id': 'map'}","{'position': {'x': -2.01336932182312, 'y': 4.184319496154785, 'z': 5.529786109924316}, 'orientation': {'x': -0.001125030622328432, 'y': -0.00053454088582225, 'z': -0.00011270067291802024, 'w': -0.9999993085361527}}"
2022/10/11 14:17:38.869561942,"{'stamp': {'secs': 1665490658, 'nsecs': 867099078}, 'frame_id': 'map'}","{'position': {'x': -2.0083870887756348, 'y': 4.175771713256836, 'z': 5.497727870941162}, 'orientation': {'x': -0.00040216779064061595, 'y': -0.0003149353181724391, 'z': -0.0001206242804381308, 'w': -0.9999998985920319}}"
2022/10/11 14:17:38.982876631,"{'stamp': {'secs': 1665490658, 'nsecs': 902841485}, 'frame_id': 'map'}","{'position': {'x': -2.003666639328003, 'y': 4.167341232299805, 'z': 5.46539306640625}, 'orientation': {'x': 0.00040745402001413723, 'y': -0.0001286159855761942, 'z': -0.00013773590093357768, 'w': -0.999999898592032}}"
2022/10/11 14:17:38.985594867,"{'stamp': {'secs': 1665490658, 'nsecs': 934605394}, 'frame_id': 'map'}","{'position': {'x': -1.999192476272583, 'y': 4.159018516540527, 'z': 5.433052062988281}, 'orientation': {'x': 0.0007729364878335378, 'y': -2.06955843439307e-05, 'z': -0.00016234966046391186, 'w': -0.9999997300046378}}"
2022/10/11 14:17:38.987836699,"{'stamp': {'secs': 1665490658, 'nsecs': 967106661}, 'frame_id': 'map'}","{'position': {'x': -1.9949697256088257, 'y': 4.1508073806762695, 'z': 5.400611877441406}, 'orientation': {'x': 0.0014314131657319346, 'y': 0.0002372714459565839, 'z': -0.00016778660392186004, 'w': -0.9999990135082132}}"
2022/10/11 14:17:39.4129917,"{'stamp': {'secs': 1665490659, 'nsecs': 2688825}, 'frame_id': 'map'}","{'position': {'x': -1.9900375604629517, 'y': 4.14070463180542, 'z': 5.3600358963012695}, 'orientation': {'x': 0.0021445786722957567, 'y': 0.0005565651042907352, 'z': -0.00013815736941868992, 'w': -0.9999976226622123}}"
2022/10/11 14:17:39.39742513,"{'stamp': {'secs': 1665490659, 'nsecs': 35009217}, 'frame_id': 'map'}","{'position': {'x': -1.986365556716919, 'y': 4.132761478424072, 'z': 5.327512264251709}, 'orientation': {'x': 0.002507329600393624, 'y': 0.000720683697621204, 'z': -0.00013398483141602297, 'w': -0.9999966532846967}}"
2022/10/11 14:17:39.68343930,"{'stamp': {'secs': 1665490659, 'nsecs': 67340792}, 'frame_id': 'map'}","{'position': {'x': -1.9829198122024536, 'y': 4.124953269958496, 'z': 5.29496431350708}, 'orientation': {'x': 0.0031785006291820865, 'y': 0.0010332965042399345, 'z': -0.0001105511836439476, 'w': -0.9999944616485741}}"
2022/10/11 14:17:39.104141890,"{'stamp': {'secs': 1665490659, 'nsecs': 102915739}, 'frame_id': 'map'}","{'position': {'x': -1.978929877281189, 'y': 4.115400314331055, 'z': 5.254199028015137}, 'orientation': {'x': 0.0038709051908594997, 'y': 0.0013353099546846196, 'z': -0.00010406056897338526, 'w': -0.9999916799565722}}"
2022/10/11 14:17:39.135552910,"{'stamp': {'secs': 1665490659, 'nsecs': 134098191}, 'frame_id': 'map'}","{'position': {'x': -1.9766969680786133, 'y': 4.109788417816162, 'z': 5.229735851287842}, 'orientation': {'x': 0.004197558248706486, 'y': 0.0014757796385069845, 'z': -9.499899654347156e-05, 'w': -0.9999901205231774}}"
2022/10/11 14:17:39.167102231,"{'stamp': {'secs': 1665490659, 'nsecs': 165927557}, 'frame_id': 'map'}","{'position': {'x': -1.9738997220993042, 'y': 4.102442264556885, 'z': 5.197000503540039}, 'orientation': {'x': 0.00480387441494173, 'y': 0.0016866013028448892, 'z': -8.361934744555144e-05, 'w': -0.9999870859500847}}"
2022/10/11 14:17:39.204039185,"{'stamp': {'secs': 1665490659, 'nsecs': 201489165}, 'frame_id': 'map'}","{'position': {'x': -1.9706939458847046, 'y': 4.093500137329102, 'z': 5.155961036682129}, 'orientation': {'x': 0.0052912166132758, 'y': 0.001875619217067994, 'z': -7.691799853232195e-05, 'w': -0.9999842621112343}}"
2022/10/11 14:17:39.292783851,"{'stamp': {'secs': 1665490659, 'nsecs': 233275418}, 'frame_id': 'map'}","{'position': {'x': -1.9681533575057983, 'y': 4.0863847732543945, 'z': 5.123117923736572}, 'orientation': {'x': 0.005524136397123573, 'y': 0.0019606690878210733, 'z': -8.880340981232125e-05, 'w': -0.999982829118385}}"
2022/10/11 14:17:39.294678880,"{'stamp': {'secs': 1665490659, 'nsecs': 265258140}, 'frame_id': 'map'}","{'position': {'x': -1.9656203985214233, 'y': 4.079311847686768, 'z': 5.090266704559326}, 'orientation': {'x': 0.00593832170924648, 'y': 0.002069473482157724, 'z': -9.946656248560603e-05, 'w': -0.9999802581606259}}"
2022/10/11 14:17:39.303560091,"{'stamp': {'secs': 1665490659, 'nsecs': 301186737}, 'frame_id': 'map'}","{'position': {'x': -1.9632936716079712, 'y': 4.072446823120117, 'z': 5.057427406311035}, 'orientation': {'x': 0.006317689937868466, 'y': 0.002068405487601903, 'z': -7.261901998417685e-05, 'w': -0.9999779400839578}}"
2022/10/11 14:17:39.335886720,"{'stamp': {'secs': 1665490659, 'nsecs': 333140194}, 'frame_id': 'map'}","{'position': {'x': -1.9611637592315674, 'y': 4.065775394439697, 'z': 5.0245537757873535}, 'orientation': {'x': 0.006427666541429326, 'y': 0.0020690544832145195, 'z': -8.492589974939945e-05, 'w': -0.9999772657343815}}"
2022/10/11 14:17:39.375445261,"{'stamp': {'secs': 1665490659, 'nsecs': 372200886}, 'frame_id': 'map'}","{'position': {'x': -1.9592151641845703, 'y': 4.059307098388672, 'z': 4.991716384887695}, 'orientation': {'x': 0.006712676701950151, 'y': 0.002018747609705212, 'z': -9.984588412226257e-05, 'w': -0.999975411273047}}"
2022/10/11 14:17:39.410161879,"{'stamp': {'secs': 1665490659, 'nsecs': 408817229}, 'frame_id': 'map'}","{'position': {'x': -1.957026481628418, 'y': 4.051523208618164, 'z': 4.950534820556641}, 'orientation': {'x': 0.00691951581837603, 'y': 0.0019811603587314634, 'z': -7.670726428976581e-05, 'w': -0.9999741047207432}}"
2022/10/11 14:17:39.450600236,"{'stamp': {'secs': 1665490659, 'nsecs': 443214899}, 'frame_id': 'map'}","{'position': {'x': -1.9554638862609863, 'y': 4.045523166656494, 'z': 4.917644023895264}, 'orientation': {'x': 0.0070231038816649495, 'y': 0.0019809960518767213, 'z': -6.768783870836336e-05, 'w': -0.9999734303711671}}"
